Province_State,Country_Region,Date,Latitude,Longitude,Confirmed,Deaths,Recovered,Active,Active_Diff
Nebraska,US,1/20/2025,40.85082525,-101.6502942,530,11,,0.0,0.0
Nebraska,US,1/20/2025,40.51156033,-99.41461667,2325,10,,0.0,0.0
Nebraska,US,1/20/2025,42.26434853,-97.60122773,1272,20,,0.0,0.0
Nebraska,US,1/20/2025,41.57246836,-97.52144359,8625,50,,0.0,0.0
Nebraska,US,1/20/2025,41.18813488,-97.56630712,1222,9,,0.0,0.0
Nebraska,US,1/20/2025,40.17556879999999,-100.476998,2323,15,,0.0,0.0
Nebraska,US,1/20/2025,40.1247415,-95.71755036,1804,19,,0.0,0.0
Nebraska,US,1/20/2025,42.42252217,-99.44832069,172,2,,0.0,0.0
Nebraska,US,1/20/2025,40.52418865,-97.14085859,3797,2,,0.0,0.0
Nebraska,US,1/20/2025,41.11314181,-96.11156432,49611,131,,0.0,0.0
Nebraska,US,1/20/2025,41.2278103,-96.63773905,4998,16,,0.0,0.0
Nebraska,US,1/20/2025,41.85070896,-103.7080986,9423,48,,0.0,0.0
Nebraska,US,1/20/2025,40.87241834,-97.139673,3363,32,,0.0,0.0
Nebraska,US,1/20/2025,42.50284406,-102.4126613,999,10,,0.0,0.0
Nebraska,US,1/20/2025,41.22045983,-98.97588642,585,4,,0.0,0.0
Nebraska,US,1/20/2025,42.48932059,-103.7576544,65,0,,0.0,0.0
Nebraska,US,1/20/2025,41.9169835,-97.19394708,743,11,,0.0,0.0
Nebraska,US,1/20/2025,40.17626377,-97.59504381,1108,4,,0.0,0.0
Nebraska,US,1/20/2025,41.91358968,-100.5556632,95,1,,0.0,0.0
Nebraska,US,1/20/2025,42.15725356,-96.54157099,1779,11,,0.0,0.0
Nebraska,US,1/20/2025,,,4289,1817,,0.0,0.0
Nebraska,US,1/20/2025,41.56730777,-98.98197724,745,2,,0.0,0.0
Nebraska,US,1/20/2025,41.52815707,-96.22019892,4544,25,,0.0,0.0
Nebraska,US,1/20/2025,42.20934475,-97.11926964,1818,7,,0.0,0.0
Nebraska,US,1/20/2025,40.17642643,-98.50019851,709,7,,0.0,0.0
Nebraska,US,1/20/2025,41.91482725,-98.52798941,127,0,,0.0,0.0
Nebraska,US,1/20/2025,40.87272618,-97.59710186,3903,11,,0.0,0.0
Nevada,US,1/20/2025,39.15509045,-119.7480219,14693,212,,0.0,0.0
Nevada,US,1/20/2025,39.58105744,-118.3394607,6557,107,,0.0,0.0
Nevada,US,1/20/2025,36.21458855,-115.0130241,533423,7673,,0.0,0.0
Nevada,US,1/20/2025,38.912862,-119.6171333,7104,88,,0.0,0.0
Nevada,US,1/20/2025,41.14531606,-115.3577619,11566,136,,0.0,0.0
Nevada,US,1/20/2025,37.78436681,-117.6319999,109,3,,0.0,0.0
Nevada,US,1/20/2025,39.98100864,-116.2683204,165,1,,0.0,0.0
Nevada,US,1/20/2025,41.40692186,-118.1109427,2507,53,,0.0,0.0
Nevada,US,1/20/2025,39.9332233,-117.0397075,1175,20,,0.0,0.0
Nevada,US,1/20/2025,37.64268459,-114.8790388,549,7,,0.0,0.0
Nevada,US,1/20/2025,39.01777974,-119.1870479,9909,169,,0.0,0.0
Nevada,US,1/20/2025,38.53841696,-118.4344506,1262,17,,0.0,0.0
Nevada,US,1/20/2025,38.04264256,-116.4722702,7441,235,,0.0,0.0
Nevada,US,1/20/2025,40.44003782,-118.40056409999998,2120,29,,0.0,0.0
Nevada,US,1/20/2025,39.44875482,-119.5250207,121,11,,0.0,0.0
Nevada,US,1/20/2025,,,0,0,,0.0,0.0
Nevada,US,1/20/2025,40.66562265,-119.6631594,104065,1169,,0.0,0.0
Nevada,US,1/20/2025,39.44157041,-114.899966,1700,19,,0.0,0.0
New Hampshire,US,1/20/2025,43.51637314,-71.41684235,13395,172,,0.0,0.0
New Hampshire,US,1/20/2025,43.87498583,-71.20430216,9162,56,,0.0,0.0
New Hampshire,US,1/20/2025,42.92015988,-72.25311043,14509,108,,0.0,0.0
New Hampshire,US,1/20/2025,44.69063265,-71.30633239,6810,110,,0.0,0.0
New Hampshire,US,1/20/2025,43.93779815,-71.82057197,17195,64,,0.0,0.0
New Hampshire,US,1/20/2025,42.91537785,-71.7200253,96391,890,,0.0,0.0
New Hampshire,US,1/20/2025,43.29662971,-71.6811573,31843,222,,0.0,0.0
New Hampshire,US,1/20/2025,42.98499744,-71.12883377,66151,517,,0.0,0.0
New Hampshire,US,1/20/2025,43.291833,-71.02336013,28699,204,,0.0,0.0
New Hampshire,US,1/20/2025,43.36094111,-72.22203125,9159,67,,0.0,0.0
New Hampshire,US,1/20/2025,,,7994,26,,0.0,0.0
New Jersey,US,1/20/2025,39.47538693,-74.65848483,68152,988,,0.0,0.0
New Jersey,US,1/20/2025,40.96010917,-74.07164325,221339,3418,,0.0,0.0
New Jersey,US,1/20/2025,39.87681124,-74.66927768,101489,1191,,0.0,0.0
New Jersey,US,1/20/2025,39.80343818,-74.96388753,124845,1785,,0.0,0.0
New Jersey,US,1/20/2025,39.15008829,-74.80170244,21751,296,,0.0,0.0
New Jersey,US,1/20/2025,39.37199394,-75.10712559,39298,590,,0.0,0.0
New Jersey,US,1/20/2025,40.78681335,-74.24657979,210971,3591,,0.0,0.0
New Jersey,US,1/20/2025,39.71581067,-75.13995546,69432,945,,0.0,0.0
New Jersey,US,1/20/2025,40.73766234,-74.07515667,170077,2712,,0.0,0.0
New Jersey,US,1/20/2025,40.56335249,-74.91284156,24369,269,,0.0,0.0
New Jersey,US,1/20/2025,40.28047017,-74.70479631,75374,1253,,0.0,0.0
New Jersey,US,1/20/2025,40.43629879,-74.41426991,191149,2853,,0.0,0.0
New Jersey,US,1/20/2025,40.26549699,-74.22240686,162601,2159,,0.0,0.0
New Jersey,US,1/20/2025,40.86095313,-74.54553709999998,117569,1523,,0.0,0.0
New Jersey,US,1/20/2025,39.8895449,-74.28089251,160835,2907,,0.0,0.0
New Jersey,US,1/20/2025,41.03238628,-74.29954144,143750,2325,,0.0,0.0
New Jersey,US,1/20/2025,39.58719656,-75.34696629999998,14281,246,,0.0,0.0
New Jersey,US,1/20/2025,40.56465737,-74.61683016,67074,966,,0.0,0.0
New Jersey,US,1/20/2025,41.13891592,-74.69118243,33642,470,,0.0,0.0
New Jersey,US,1/20/2025,,,3284,0,,0.0,0.0
New Jersey,US,1/20/2025,40.65835409,-74.30680092,143776,2351,,0.0,0.0
New Jersey,US,1/20/2025,40.85951833,-74.99556527,23722,340,,0.0,0.0
New Mexico,US,1/20/2025,35.05163625,-106.6703554,146168,1724,,0.0,0.0
New Mexico,US,1/20/2025,33.91514144,-108.4046587,413,13,,0.0,0.0
New Mexico,US,1/20/2025,33.36406072,-104.4665365,21316,308,,0.0,0.0
New Mexico,US,1/20/2025,34.91131525,-107.998876,6936,178,,0.0,0.0
New Mexico,US,1/20/2025,36.60569702,-104.64726740000002,2415,64,,0.0,0.0
New Mexico,US,1/20/2025,34.57421077,-103.3468876,12542,184,,0.0,0.0
New Mexico,US,1/20/2025,34.34274529,-104.4117842,572,5,,0.0,0.0
New Mexico,US,1/20/2025,32.35275771,-106.8329387,62659,723,,0.0,0.0
New Mexico,US,1/20/2025,32.47167456,-104.3053527,16990,268,,0.0,0.0
New Mexico,US,1/20/2025,32.73911281,-108.3827845,6625,81,,0.0,0.0
New Mexico,US,1/20/2025,34.86319296,-104.790669,1100,17,,0.0,0.0
New Mexico,US,1/20/2025,35.85751555,-103.8220938,81,4,,0.0,0.0
New Mexico,US,1/20/2025,31.91383467,-108.7151824,1086,14,,0.0,0.0
New Mexico,US,1/20/2025,32.79215361,-103.4123733,19178,319,,0.0,0.0
New Mexico,US,1/20/2025,33.74526079,-105.4586166,5186,65,,0.0,0.0
New Mexico,US,1/20/2025,35.86631386,-106.3134985,2702,14,,0.0,0.0
New Mexico,US,1/20/2025,32.18179341,-107.75088259999998,6685,123,,0.0,0.0
New Mexico,US,1/20/2025,35.58007720000001,-108.262245,25705,577,,0.0,0.0
New Mexico,US,1/20/2025,36.01095101,-104.9497716,758,17,,0.0,0.0
New Mexico,US,1/20/2025,32.61348406,-105.7417604,13321,181,,0.0,0.0
New Mexico,US,1/20/2025,35.10403332,-103.5481727,1988,49,,0.0,0.0
New Mexico,US,1/20/2025,36.51072137,-106.6931674,9725,130,,0.0,0.0
New Mexico,US,1/20/2025,34.02097406,-103.4799493,4985,92,,0.0,0.0
New Mexico,US,1/20/2025,36.50838318,-108.320437,40502,736,,0.0,0.0
New Mexico,US,1/20/2025,35.48014807,-104.8163562,5766,53,,0.0,0.0
New Mexico,US,1/20/2025,35.68862401,-106.8687803,33306,392,,0.0,0.0
New Mexico,US,1/20/2025,35.50708973,-105.9774716,28109,259,,0.0,0.0
New Mexico,US,1/20/2025,33.13028233,-107.1925893,2021,70,,0.0,0.0
New Mexico,US,1/20/2025,34.00715494,-106.9298354,3783,86,,0.0,0.0
New Mexico,US,1/20/2025,36.58006022,-105.6310198,5293,89,,0.0,0.0
New Mexico,US,1/20/2025,34.64048375,-105.8508949,2671,52,,0.0,0.0
New Mexico,US,1/20/2025,,,6664,0,,0.0,0.0
New Mexico,US,1/20/2025,36.48126404,-103.4709624,779,15,,0.0,0.0
New Mexico,US,1/20/2025,34.71669834,-106.8103733,18482,255,,0.0,0.0
New York,US,1/20/2025,42.60060306,-73.97723916,58482,507,,0.0,0.0
New York,US,1/20/2025,42.25748406,-78.02750466,8877,153,,0.0,0.0
New York,US,1/20/2025,40.85209301,-73.86282755,405910,7716,,0.0,0.0
New York,US,1/20/2025,42.15903158,-75.81326086,44777,510,,0.0,0.0
New York,US,1/20/2025,42.24778241,-78.67923096,15341,220,,0.0,0.0
New York,US,1/20/2025,42.91261714,-76.55731592,15880,144,,0.0,0.0
New York,US,1/20/2025,42.22769210000001,-79.36691763,23457,296,,0.0,0.0
New York,US,1/20/2025,42.13891056,-76.7638805,21158,229,,0.0,0.0
New York,US,1/20/2025,42.49430041,-75.60887553,9223,118,,0.0,0.0
New York,US,1/20/2025,44.74530905,-73.67875352,16558,85,,0.0,0.0
New York,US,1/20/2025,42.24819348,-73.63089095,9974,140,,0.0,0.0
New York,US,1/20/2025,42.59509207,-76.07048931,10427,116,,0.0,0.0
New York,US,1/20/2025,42.19837623,-74.96709306,7622,68,,0.0,0.0
New York,US,1/20/2025,41.76486060000001,-73.74356679,63584,655,,0.0,0.0
New York,US,1/20/2025,42.76249024,-78.73063652,207147,2603,,0.0,0.0
New York,US,1/20/2025,44.11630765,-73.77297842,5568,57,,0.0,0.0
New York,US,1/20/2025,44.59040891,-74.29926032,9348,44,,0.0,0.0
New York,US,1/20/2025,43.11363907,-74.41798804,12456,166,,0.0,0.0
New York,US,1/20/2025,43.0022601,-78.19135193,13588,184,,0.0,0.0
New York,US,1/20/2025,42.275797,-74.12384884,8518,123,,0.0,0.0
New York,US,1/20/2025,43.66146647,-74.49721957,856,5,,0.0,0.0
New York,US,1/20/2025,43.42034246,-74.96145307,13652,189,,0.0,0.0
New York,US,1/20/2025,44.04200959,-75.94653457,19857,133,,0.0,0.0
New York,US,1/20/2025,40.6361825,-73.94935552,691197,12775,,0.0,0.0
New York,US,1/20/2025,43.7844157,-75.44903992,6123,49,,0.0,0.0
New York,US,1/20/2025,42.72596275,-77.77966158,11556,113,,0.0,0.0
New York,US,1/20/2025,42.91653905,-75.67266639,12874,125,,0.0,0.0
New York,US,1/20/2025,43.14638895,-77.69322942,150251,1546,,0.0,0.0
New York,US,1/20/2025,42.90123494,-74.44011632,11775,202,,0.0,0.0
New York,US,1/20/2025,40.74066522,-73.58941873,400664,3820,,0.0,0.0
New York,US,1/20/2025,40.76727260000001,-73.97152637,407976,5417,,0.0,0.0
New York,US,1/20/2025,43.19898042,-78.74777412,47554,568,,0.0,0.0
New York,US,1/20/2025,43.24375382,-75.43710392,52648,781,,0.0,0.0
New York,US,1/20/2025,43.00491923,-76.19971155,109618,1038,,0.0,0.0
New York,US,1/20/2025,42.85145728,-77.30874425,19695,174,,0.0,0.0
New York,US,1/20/2025,41.40337468,-74.30240757,109253,1108,,0.0,0.0
New York,US,1/20/2025,43.2516977,-78.2320066,8555,113,,0.0,0.0
New York,US,1/20/2025,43.42778894,-76.14635194,25450,183,,0.0,0.0
New York,US,1/20/2025,42.63492579,-75.03151402,9765,88,,0.0,0.0
New York,US,1/20/2025,,,0,455,,0.0,0.0
New York,US,1/20/2025,41.42630093,-73.74965532,23437,121,,0.0,0.0
New York,US,1/20/2025,40.71088124,-73.81684712,637430,11813,,0.0,0.0
New York,US,1/20/2025,42.71348136,-73.51089874,31124,247,,0.0,0.0
New York,US,1/20/2025,40.58582155,-74.14808598,164877,2298,,0.0,0.0
New York,US,1/20/2025,41.15027894,-74.02560498,91718,891,,0.0,0.0
New York,US,1/20/2025,43.10904162,-73.86653895,45661,323,,0.0,0.0
New York,US,1/20/2025,42.81668777,-74.05278291,32613,297,,0.0,0.0
New York,US,1/20/2025,42.58831742,-74.44339029999998,4952,34,,0.0,0.0
New York,US,1/20/2025,42.39184015,-76.8773299,3415,25,,0.0,0.0
New York,US,1/20/2025,42.78081007,-76.82497064,5836,89,,0.0,0.0
New York,US,1/20/2025,44.4976179,-75.06550039,20902,181,,0.0,0.0
New York,US,1/20/2025,42.2689144,-77.3829924,19735,247,,0.0,0.0
New York,US,1/20/2025,40.88320119,-72.8012172,424512,4358,,0.0,0.0
New York,US,1/20/2025,41.71579493,-74.76394559,18286,129,,0.0,0.0
New York,US,1/20/2025,42.16852837,-76.30835812,10610,82,,0.0,0.0
New York,US,1/20/2025,42.44945765,-76.47229843,17943,83,,0.0,0.0
New York,US,1/20/2025,41.89027881,-74.26252104,31350,360,,0.0,0.0
New York,US,1/20/2025,,,544,1,,0.0,0.0
New York,US,1/20/2025,43.56173026,-73.8433699,13429,125,,0.0,0.0
New York,US,1/20/2025,43.31153794,-73.43043448,11972,113,,0.0,0.0
New York,US,1/20/2025,43.15494365,-77.02976528,17049,170,,0.0,0.0
New York,US,1/20/2025,41.16278376,-73.75741653,248766,2698,,0.0,0.0
New York,US,1/20/2025,42.70145109,-78.22199579,8253,82,,0.0,0.0
New York,US,1/20/2025,42.63505484,-77.10369919,3336,39,,0.0,0.0
North Carolina,US,1/20/2025,36.0434701,-79.39976137,46595,450,,0.0,0.0
North Carolina,US,1/20/2025,35.922379600000006,-81.17751948,10384,133,,0.0,0.0
North Carolina,US,1/20/2025,36.49360862,-81.12857041,2933,12,,0.0,0.0
North Carolina,US,1/20/2025,34.97403241,-80.09953279,6533,96,,0.0,0.0
North Carolina,US,1/20/2025,36.43296207,-81.49862729,6372,73,,0.0,0.0
North Carolina,US,1/20/2025,36.07569796,-81.92308483,4453,42,,0.0,0.0
North Carolina,US,1/20/2025,35.48531943,-76.84325809,12251,160,,0.0,0.0
North Carolina,US,1/20/2025,36.0688473,-76.96545943,4229,66,,0.0,0.0
North Carolina,US,1/20/2025,34.61296243,-78.56180059,9307,120,,0.0,0.0
North Carolina,US,1/20/2025,34.070565,-78.22814204,29667,309,,0.0,0.0
North Carolina,US,1/20/2025,35.61113393,-82.53305,52040,543,,0.0,0.0
North Carolina,US,1/20/2025,35.74989637,-81.70755735,24982,311,,0.0,0.0
North Carolina,US,1/20/2025,35.3877799,-80.55267168,55330,466,,0.0,0.0
North Carolina,US,1/20/2025,35.95204977,-81.54799522,22006,297,,0.0,0.0
North Carolina,US,1/20/2025,36.33804939,-76.15568396,1743,9,,0.0,0.0
North Carolina,US,1/20/2025,34.8932941,-76.54120135,14046,85,,0.0,0.0
North Carolina,US,1/20/2025,36.39312665,-79.33353281,5246,44,,0.0,0.0
North Carolina,US,1/20/2025,35.66211129,-81.2132617,47403,563,,0.0,0.0
North Carolina,US,1/20/2025,35.70394416,-79.25541492,12684,108,,0.0,0.0
North Carolina,US,1/20/2025,35.1349263,-84.05970864,7092,117,,0.0,0.0
North Carolina,US,1/20/2025,36.12908077,-76.60118385,4113,54,,0.0,0.0
North Carolina,US,1/20/2025,35.05704275,-83.74353633,2629,39,,0.0,0.0
North Carolina,US,1/20/2025,35.33553364,-81.55204486,29525,363,,0.0,0.0
North Carolina,US,1/20/2025,34.26744084,-78.65801424,15898,266,,0.0,0.0
North Carolina,US,1/20/2025,35.11833364,-77.08398081,24023,193,,0.0,0.0
North Carolina,US,1/20/2025,35.04762133,-78.82623165,83081,560,,0.0,0.0
North Carolina,US,1/20/2025,36.36123664,-75.95876401,4942,32,,0.0,0.0
North Carolina,US,1/20/2025,35.66520691,-75.71767334,7354,23,,0.0,0.0
North Carolina,US,1/20/2025,35.79115496,-80.21256572,42919,393,,0.0,0.0
North Carolina,US,1/20/2025,35.93099927,-80.54496571,11096,92,,0.0,0.0
North Carolina,US,1/20/2025,34.93449805,-77.93140529,16787,231,,0.0,0.0
North Carolina,US,1/20/2025,36.03638492,-78.87608331,70070,298,,0.0,0.0
North Carolina,US,1/20/2025,35.91230639,-77.59436892,13451,141,,0.0,0.0
North Carolina,US,1/20/2025,36.12859861,-80.25459052,91885,785,,0.0,0.0
North Carolina,US,1/20/2025,36.081519,-78.28708884,20168,65,,0.0,0.0
North Carolina,US,1/20/2025,35.29373559,-81.17477045,64974,792,,0.0,0.0
North Carolina,US,1/20/2025,36.44667547,-76.69749701,1874,19,,0.0,0.0
North Carolina,US,1/20/2025,35.3506925,-83.83369267,2267,30,,0.0,0.0
North Carolina,US,1/20/2025,36.30337451,-78.65184241,14182,111,,0.0,0.0
North Carolina,US,1/20/2025,35.48544173,-77.67578087,5770,56,,0.0,0.0
North Carolina,US,1/20/2025,36.07959451,-79.78824948,115952,1149,,0.0,0.0
North Carolina,US,1/20/2025,36.25669272,-77.6556109,13903,181,,0.0,0.0
North Carolina,US,1/20/2025,35.36731853,-78.87243571,32565,324,,0.0,0.0
North Carolina,US,1/20/2025,35.55269063,-82.98196486,12876,197,,0.0,0.0
North Carolina,US,1/20/2025,35.33788927,-82.4766782,24805,288,,0.0,0.0
North Carolina,US,1/20/2025,36.3607755,-76.98104134,4707,81,,0.0,0.0
North Carolina,US,1/20/2025,35.01888303,-79.23651674,14573,103,,0.0,0.0
North Carolina,US,1/20/2025,35.42017674,-76.15180542,1306,13,,0.0,0.0
North Carolina,US,1/20/2025,35.80950511,-80.8743128,48208,443,,0.0,0.0
North Carolina,US,1/20/2025,35.28814273,-83.14093385,9277,86,,0.0,0.0
North Carolina,US,1/20/2025,35.51745004,-78.36622717,58853,432,,0.0,0.0
North Carolina,US,1/20/2025,35.02254606,-77.35870791,2206,38,,0.0,0.0
North Carolina,US,1/20/2025,35.47623147,-79.17569362,15885,141,,0.0,0.0
North Carolina,US,1/20/2025,35.24032589999999,-77.64245615,15667,204,,0.0,0.0
North Carolina,US,1/20/2025,35.48508185,-81.21740317,24241,158,,0.0,0.0
North Carolina,US,1/20/2025,35.14867843,-83.41696617,7594,111,,0.0,0.0
North Carolina,US,1/20/2025,35.85402722,-82.71346418,5057,79,,0.0,0.0
North Carolina,US,1/20/2025,35.84326734,-77.10860251,6046,89,,0.0,0.0
North Carolina,US,1/20/2025,35.67736232,-82.0482425,13609,167,,0.0,0.0
North Carolina,US,1/20/2025,35.24469268,-80.8317671,276960,1554,,0.0,0.0
North Carolina,US,1/20/2025,36.01059309,-82.1582442,3348,34,,0.0,0.0
North Carolina,US,1/20/2025,35.33155144,-79.90416657,7252,126,,0.0,0.0
North Carolina,US,1/20/2025,35.30885257,-79.48474178,24087,318,,0.0,0.0
North Carolina,US,1/20/2025,35.96575634,-77.98422508,26828,295,,0.0,0.0
North Carolina,US,1/20/2025,34.25758282,-77.87075626,49909,383,,0.0,0.0
North Carolina,US,1/20/2025,36.41736238,-77.39769443,4311,82,,0.0,0.0
North Carolina,US,1/20/2025,34.72607366,-77.42908179,51741,374,,0.0,0.0
North Carolina,US,1/20/2025,36.06092947,-79.12167935,25889,124,,0.0,0.0
North Carolina,US,1/20/2025,35.15253315,-76.66559823,2592,27,,0.0,0.0
North Carolina,US,1/20/2025,36.26723798,-76.25134778,8442,111,,0.0,0.0
North Carolina,US,1/20/2025,34.52265624,-77.90352133,15210,118,,0.0,0.0
North Carolina,US,1/20/2025,36.17847453,-76.40603143,2743,18,,0.0,0.0
North Carolina,US,1/20/2025,36.38989032,-78.97217358,9230,104,,0.0,0.0
North Carolina,US,1/20/2025,35.59535426,-77.37353178,52291,153,,0.0,0.0
North Carolina,US,1/20/2025,35.27820615,-82.16812354,3835,54,,0.0,0.0
North Carolina,US,1/20/2025,35.71015088,-79.80570339,35381,401,,0.0,0.0
North Carolina,US,1/20/2025,35.00417719,-79.74491009,12768,185,,0.0,0.0
North Carolina,US,1/20/2025,34.64244496,-79.10250529999998,40348,523,,0.0,0.0
North Carolina,US,1/20/2025,36.39593137,-79.77504841,21885,266,,0.0,0.0
North Carolina,US,1/20/2025,35.64003916,-80.52446628,41025,566,,0.0,0.0
North Carolina,US,1/20/2025,35.40114178,-81.92112099,17418,397,,0.0,0.0
North Carolina,US,1/20/2025,34.98820368,-78.36914061,18675,167,,0.0,0.0
North Carolina,US,1/20/2025,34.8386299,-79.4757978,9951,126,,0.0,0.0
North Carolina,US,1/20/2025,35.31647813,-80.25093221,19387,250,,0.0,0.0
North Carolina,US,1/20/2025,36.4017975,-80.23893369,11142,171,,0.0,0.0
North Carolina,US,1/20/2025,36.41689489,-80.69102283,20977,329,,0.0,0.0
North Carolina,US,1/20/2025,35.48665845,-83.48748932,3460,38,,0.0,0.0
North Carolina,US,1/20/2025,35.20383864,-82.79638423,6099,69,,0.0,0.0
North Carolina,US,1/20/2025,35.87147226,-76.17055253,973,8,,0.0,0.0
North Carolina,US,1/20/2025,,,0,0,,0.0,0.0
North Carolina,US,1/20/2025,34.98960527,-80.52955873,61356,478,,0.0,0.0
North Carolina,US,1/20/2025,36.36880673,-78.40670845,11812,112,,0.0,0.0
North Carolina,US,1/20/2025,35.78879266,-78.65249174,289068,1040,,0.0,0.0
North Carolina,US,1/20/2025,36.39728256,-78.10652228,4299,39,,0.0,0.0
North Carolina,US,1/20/2025,35.83810081,-76.57299037,3007,50,,0.0,0.0
North Carolina,US,1/20/2025,36.23103603,-81.70033724,12270,58,,0.0,0.0
North Carolina,US,1/20/2025,35.36438125,-78.00027268,29022,381,,0.0,0.0
North Carolina,US,1/20/2025,36.2084135,-81.16232895,17512,254,,0.0,0.0
North Carolina,US,1/20/2025,35.70625477,-77.917978,21521,302,,0.0,0.0
North Carolina,US,1/20/2025,36.16222629,-80.66239436,10735,111,,0.0,0.0
North Carolina,US,1/20/2025,35.90079156,-82.31237181,4979,51,,0.0,0.0
North Dakota,US,1/20/2025,46.09686891,-102.5285397,598,10,,0.0,0.0
North Dakota,US,1/20/2025,46.93579637,-98.06605978,2960,47,,0.0,0.0
North Dakota,US,1/20/2025,48.0683985,-99.35916363,1963,23,,0.0,0.0
North Dakota,US,1/20/2025,47.02366884,-103.3762965,140,1,,0.0,0.0
North Dakota,US,1/20/2025,48.79106111,-100.8378166,1584,26,,0.0,0.0
North Dakota,US,1/20/2025,46.11285362,-103.5203343,827,9,,0.0,0.0
North Dakota,US,1/20/2025,48.79094471,-102.5182117,432,3,,0.0,0.0
North Dakota,US,1/20/2025,46.97847375,-100.4645214,34850,303,,0.0,0.0
North Dakota,US,1/20/2025,46.93201724,-97.2444719,58791,333,,0.0,0.0
North Dakota,US,1/20/2025,48.77286211,-98.46685243,815,7,,0.0,0.0
North Dakota,US,1/20/2025,46.11017712,-98.5049008,1480,39,,0.0,0.0
North Dakota,US,1/20/2025,48.814938700000006,-103.4873611,454,4,,0.0,0.0
North Dakota,US,1/20/2025,47.35423935,-102.6160468,1037,8,,0.0,0.0
North Dakota,US,1/20/2025,47.71701474,-98.90432337,760,6,,0.0,0.0
North Dakota,US,1/20/2025,46.28398398,-100.2389766,726,18,,0.0,0.0
North Dakota,US,1/20/2025,47.4571084,-98.88279923,983,23,,0.0,0.0
North Dakota,US,1/20/2025,46.94022281,-103.8465421,474,4,,0.0,0.0
North Dakota,US,1/20/2025,47.92093639,-97.45450447,22076,125,,0.0,0.0
North Dakota,US,1/20/2025,46.35821257,-101.6390013,451,11,,0.0,0.0
North Dakota,US,1/20/2025,47.45785838,-98.23850925,570,2,,0.0,0.0
North Dakota,US,1/20/2025,46.43375068,-102.4632417,826,8,,0.0,0.0
North Dakota,US,1/20/2025,46.97830064,-99.77507857,504,13,,0.0,0.0
North Dakota,US,1/20/2025,46.45681054,-98.53542355,991,20,,0.0,0.0
North Dakota,US,1/20/2025,46.45729487,-99.47719806,435,12,,0.0,0.0
North Dakota,US,1/20/2025,48.23104458,-100.6324822,1300,31,,0.0,0.0
North Dakota,US,1/20/2025,46.11182017,-99.44145858,685,9,,0.0,0.0
North Dakota,US,1/20/2025,47.74133370000001,-103.395905,3251,25,,0.0,0.0
North Dakota,US,1/20/2025,47.60766714,-101.3182418,2721,49,,0.0,0.0
North Dakota,US,1/20/2025,47.31213126,-101.8318399,2555,24,,0.0,0.0
North Dakota,US,1/20/2025,46.71681782,-101.2822377,11218,142,,0.0,0.0
North Dakota,US,1/20/2025,48.20197971,-102.3555315,3234,37,,0.0,0.0
North Dakota,US,1/20/2025,47.9226426,-98.19038437,759,18,,0.0,0.0
North Dakota,US,1/20/2025,47.11530482,-101.3406158,328,5,,0.0,0.0
North Dakota,US,1/20/2025,48.76623521,-97.5523809,1966,16,,0.0,0.0
North Dakota,US,1/20/2025,48.24977025,-99.96407787,1058,32,,0.0,0.0
North Dakota,US,1/20/2025,48.26886249,-98.72223879,3605,57,,0.0,0.0
North Dakota,US,1/20/2025,46.45621782,-97.65742504,1485,28,,0.0,0.0
North Dakota,US,1/20/2025,48.71982533,-101.6603912,548,15,,0.0,0.0
North Dakota,US,1/20/2025,46.26440649,-96.94852979,4051,23,,0.0,0.0
North Dakota,US,1/20/2025,48.77245354,-99.84097493,5954,43,,0.0,0.0
North Dakota,US,1/20/2025,46.10830372,-97.63217159,1007,9,,0.0,0.0
North Dakota,US,1/20/2025,47.57700669,-100.3426391,297,7,,0.0,0.0
North Dakota,US,1/20/2025,46.11323337,-101.0440149,1336,19,,0.0,0.0
North Dakota,US,1/20/2025,46.44737738,-103.4601547,63,0,,0.0,0.0
North Dakota,US,1/20/2025,46.80851182,-102.6576326,11618,86,,0.0,0.0
North Dakota,US,1/20/2025,47.45611548,-97.72728747,380,2,,0.0,0.0
North Dakota,US,1/20/2025,46.97962541,-98.95637318,7038,97,,0.0,0.0
North Dakota,US,1/20/2025,48.68565745,-99.24564265,634,12,,0.0,0.0
North Dakota,US,1/20/2025,47.45367788,-97.16323288,2187,26,,0.0,0.0
North Dakota,US,1/20/2025,,,0,0,,0.0,0.0
North Dakota,US,1/20/2025,48.36876964,-97.72574783,3348,34,,0.0,0.0
North Dakota,US,1/20/2025,48.22390169,-101.5436763,20706,251,,0.0,0.0
North Dakota,US,1/20/2025,47.58614526,-99.65904998,1010,12,,0.0,0.0
North Dakota,US,1/20/2025,48.34522353,-103.4793387,10455,68,,0.0,0.0
Northern Mariana Islands,US,1/20/2025,15.0979,145.6739,10734,31,,0.0,0.0
Ohio,US,1/20/2025,38.84541072,-83.4718964,6918,145,,0.0,0.0
Ohio,US,1/20/2025,40.77285242,-84.10802343,27379,477,,0.0,0.0
